uniprot	pca0	pca1	pca2	pca3	pca4	pca5
CLCB	1.9597986489933676	1.812309070738605	2.497136755465186	2.423191296655738	1.8056358916949726	2.4654449042496656
CSK2B	3.048764319890937	2.5303696401045324	2.509436859043293	2.5529955473778685	2.344210340345501	3.3739340154496964
CP081	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
COP1	3.362587214667027	2.9264197416270035	1.9418973204332752	2.301804478998684	3.3694176323854896	1.8016165520171312
CSKP	2.4324958685847538	2.3711047141002877	3.3104945262775605	2.997158351650208	2.5479056214068185	1.8211235973433666
CP19A	1.2425777876924542	2.5147791564154205	2.4437473455759466	1.3263297705596928	2.696907784397429	2.661166844643375
CSN2	2.919172652618801	1.7423993062959076	2.557436759974557	2.2891995557846156	1.830180174146194	1.73768925647791
CRYM	2.477113428343176	1.3669843177947532	2.142056144218654	2.055766875232647	2.3319124425527216	1.9114322063884865
CP2F1	1.9902718114202564	1.9916383426314028	1.9654138501925071	1.5271856952911003	2.7172476486489123	2.360291462954738
CP3A4	1.3620680558764773	2.6991677653219424	2.5477949732512393	1.446570441117871	2.510465434483979	2.789541223843159
F241B	1.326868063618805	2.2290629668150683	2.861371776390824	1.5659644529746788	1.970559960000834	2.2716909810124037
FADS3	1.061404634420768	2.166527794043176	2.565021689747798	1.0612734722953507	2.177618225283402	2.1940109032821122
FADD	2.1595561903898517	1.7203691477918273	2.156320840708613	2.487875375929431	1.8602037084824783	2.5927137213909526
F13B	1.5777448705503874	1.8653383726887252	0.7446692783181392	3.340535987377857	2.0538233899560248	2.176755316984954
FA10	1.5849814077712403	1.8507614633320064	0.7199965191872251	3.4110957293448045	2.129239955455208	2.3145483728624536
EURL	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
F90A2	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
ERF3A	2.3418230155299304	1.3855939500264114	1.8510133734785246	1.6916604715194836	2.208841396959262	2.3396629390153056
EPOP	2.752110681159009	1.8433783022418508	2.230263577605631	2.0076103580686744	1.6248497699388347	2.192254075278432
ESRP1	2.812525810925997	2.1435831579865603	2.2149240676471535	2.430738592591832	1.9131201968395715	1.9832168251852638
EPHX3	1.1312060060379854	2.1292055930336624	2.3975384341308112	1.1804151715908073	2.2317506967452565	2.3220339202552625
EPHA4	0.5961955353711039	2.828932434856737	2.829100478882253	2.987781649211138	2.3915754380832617	2.1661178963890255
EPHA5	0.5961955353711039	2.828932434856737	2.829100478882253	2.987781649211138	2.3915754380832617	2.1661178963890255
FNDC8	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
FKRP	0.4719384933593258	2.397937175195711	2.4312401713688545	2.6737704864417773	2.284501410814124	2.1325540138348216
GUC2F	0.7779272236698505	2.1426639348494856	2.0558480871943012	2.0574261265168126	2.1237677161169533	2.294551796513516
FGD5	2.2534813366000304	2.802993176235942	2.2819089021051377	2.339286040515453	3.9261284553748537	1.083023972419188
FHL17	2.427738086384267	1.749316725028119	1.6186773600487374	1.6398416718259945	2.6147262864134375	2.378998974004788
FIGL2	2.3708017454153887	1.3637035537498798	1.9707481611792923	1.7786823779317773	2.298664961151805	2.5273952182156263
FEZ2	2.284144706730825	1.5479914626531799	2.0570088629949734	2.405343174247543	1.8718647617755284	2.2209014014457056
FHL1	3.514294690438672	3.1530742178532982	2.166162180776059	2.6229042849094752	2.9104303454388876	2.257847321562241
FBLN3	1.5777448705503874	1.8653383726887252	0.7446692783181392	3.340535987377857	2.0538233899560248	2.176755316984954
FGRL1	0.3600881522238273	2.6930575019887097	1.5624768841543517	2.4941066327873767	2.0359884926306253	1.7645869347013243
FDXA1	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
FCRL4	0.28325830555094833	2.956279109063193	2.173400236506906	3.0639856383762445	1.8746058196505049	1.6937166710146472
FIL1L	2.573614612422642	1.9035484838900507	2.9351534134296706	2.2513001775564994	1.9436970063237171	1.5263096903719333
FHIT	3.286193113578164	2.269333495339648	2.5323619189163242	2.2163909026309607	1.5999070018392685	2.0240540991980405
FXYD7	1.2643032292224405	2.2518082584678627	3.004182272876897	1.51738249564617	1.9918440540381628	2.2814610199167538
FBP12	2.2470257777998004	1.4458869840246829	1.8488225812781947	1.5501905468749242	2.1216514298410503	2.143805048368442
FTO	3.1764075953933304	2.1197399086771607	2.8997165372964337	2.6588066421501066	2.4140567171794203	2.682037402189497
GAL3B	2.4278025198075026	1.3810210806193761	1.9862594875417199	1.6719391718795018	2.03110720399639	2.478123248581297
FRPD4	2.3079266465446477	1.4552761261387812	1.8903311002304446	1.845896814829977	2.1904725064491806	2.24028316556686
FSCN1	3.012324846166524	1.6935548522067885	3.1043402365616877	2.7959840367180284	1.801794412279463	2.0053084003876678
GHR	0.280537961367173	2.855856197501809	2.249061069145139	3.389991402363538	1.4030431781772879	2.5771464475974692
GBRA2	0.0	2.6460340188186384	2.13277702260259	2.597679565546361	1.8855102517832745	2.08310803193785
GATM	2.382002576453729	1.669063952226118	3.2989676201795977	2.4982259547700036	2.3320505951191572	2.560754291203457
GEMI7	3.036554355856456	1.7321450904962155	2.7874133850437355	2.41649293616891	1.720831970644532	1.9686201818107096
GEMI	3.085100060933153	1.7202553887195364	2.9800669551283803	2.6276710493561737	1.782245422564381	2.0880861257470573
GFRAL	0.06422880004788167	2.5911542933989513	1.8056475106781946	2.399137212248326	1.774120987100487	1.9670898369307321
GCP60	2.2413197000346416	1.6519118395018597	2.855939253841628	2.051165158569418	1.9830531443648343	2.4343697823773187
GBG4	1.6800426445143524	1.7944822188976612	2.1189062847279554	1.67785382677216	2.1788736374319946	1.7966551515580076
GNAT1	2.223738843904177	2.0715054984775056	2.733894737446331	2.3233069965845137	2.7300527092046725	2.75961766524336
GLT12	1.075040096454267	2.5787357158461113	2.256962788129746	1.7448251592899275	2.723225166747478	2.849218465357375
GNB1L	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
GLT17	0.7650087648502171	2.6765783472400937	1.9975666770862308	1.8659923194713481	2.5922030261520326	2.6763470459324035
GNAZ	2.0663275891323964	1.9296294834222723	2.057612609163214	1.659057321039937	2.8015184303682927	2.485743409238593
GOG8M	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
GNPI2	2.6910492016895846	1.3606160452120792	2.584258313901968	2.403819748678347	2.2547421630793942	1.872393274654501
GP180	0.6708551300361056	2.2637436054212303	1.9096224538102553	1.835718990130098	1.9487261804011125	2.241991959016213
GP1BB	0.5977852088685081	2.490126320216817	2.285707416043673	2.7819218936134886	1.711239559536351	2.6733164385113115
HELZ	3.174273799755787	2.663466586589718	2.1923636345406736	2.258234225208649	3.0127673100089316	3.14359045364238
HHAT	1.177446792812451	2.1228329242008104	2.6579794818866054	1.228582761985273	2.4174592857851454	2.626360034042151
HIS3	2.29907717624312	1.9772061923438549	0.9438825303542917	2.3013079509759997	2.8354845231555856	2.6586381959240986
HDAC3	3.37262077405474	2.5231362425444672	2.4411374802247945	2.2978703185813143	1.2649025190759478	1.8336432350622063
HIRP3	2.752110681159009	1.8433783022418508	2.230263577605631	2.0076103580686744	1.6248497699388347	2.192254075278432
HSH2D	2.919172652618801	1.7423993062959076	2.557436759974557	2.2891995557846156	1.830180174146194	1.73768925647791
HMN9	2.4139354116807077	1.2479127889651322	1.7717172080503	2.158444683245103	2.2564184702687706	1.7615643065036086
HOIL1	3.188998163015861	2.8612126958487805	2.4132463730672127	2.748326710951134	3.233329509464838	2.996107445865028
HNRC4	2.641120321125188	1.6769253978080232	1.8220831577878758	1.6262579330246327	1.821619411126122	1.9121319035878641
HPSE	1.4143682259581625	2.0789121369085493	1.0615583695424908	2.9060076656667473	1.6053409372979774	2.3152950945505535
IGF2	1.5177905854706188	1.609955138312824	0.8688796653342223	3.0928129261679715	1.7917676655969281	2.617754582803038
ABHD4	2.316827149417018	1.4085647830151693	1.6813393256612081	1.669332246170381	2.175783901302905	2.2718280653415923
ABI1	3.1211695780137236	1.6109760370688035	3.056396630700632	2.6232152378484708	1.8974927807401536	1.537697918499655
ACHB	0.16120003076203449	2.7684627877088945	2.5492919970666676	2.943085793151122	1.660048891870377	2.376447991461997
AASS	2.4278025198075026	1.3810210806193761	1.9862594875417199	1.6719391718795018	2.03110720399639	2.478123248581297
AAAT	0.8162415760212587	2.9659845039264745	3.117073023753703	2.192063234013861	2.2195726013891095	2.50980802013653
ACKR1	0.4875010933866295	2.4359163004810966	1.9959482469203003	1.8560760029987315	1.8525300016265245	2.126749718913545
ACKR2	0.41067124671375077	2.69913790755558	2.6068715992728544	2.425955008587599	1.6911473286464036	2.0558794552268678
5HT2B	0.2515960262904531	2.5893963262672393	2.11490848642806	2.0088296436695665	1.8527182204554826	1.8882533553248686
ALLC	2.316827149417018	1.4085647830151693	1.6813393256612081	1.669332246170381	2.175783901302905	2.2718280653415923
AGR3	2.078400011575219	1.4493607763672536	1.4495536387579526	1.9500964143494062	2.0459733818848864	2.293047474337314
AKAP6	2.4184220656531417	2.3166220373573823	2.399987151017622	2.1816611011764517	1.965223577097246	1.6523713151429393
ACTG	2.797556145804383	1.397495332360641	2.8064883111056593	2.542213910970162	2.3104295137878967	2.4603440053844836
AGRP	1.8273610723874492	1.4672908855500335	1.0194048993201317	2.7962405926732785	1.8965751036507332	2.558663986503093
ADDA	2.162216711741625	1.7412200457603568	3.2777716192599944	2.603091994282727	2.1908565389422074	1.547935026091947
C2D1B	3.126916857579549	2.39759221579512	2.118372122338529	1.8612536482142383	1.2057966486610638	1.909544546996876
CADM2	0.4192487718261446	2.8414807714081376	2.2470345298584604	3.078712559494208	2.0111592682865838	1.6361449337574863
CBLC	3.023070754701509	2.883356613425152	1.9906161779133897	2.409855217379576	3.281264261046651	2.64571057659588
CH058	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
CH034	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
CDX2	3.3342456456637306	2.892993901257276	2.040952644446103	1.8588946101084176	0.8291852575715102	2.116338120251495
CHM2A	2.297414929448618	1.8909121360139958	3.0525266003225733	2.1769505845073134	1.7778068167943823	2.4593568866970474
CE052	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
CERS5	0.9947191229851526	2.4127865005974183	2.854416072059088	1.849392493081948	2.0426068947667213	2.6474488006928816
CD11A	3.0016287064995777	1.6995593318298052	2.912939836300205	2.4949487945583226	2.181128892877809	2.3675407053426194
CHIC1	1.7281275049038296	1.737770895752174	2.202688977754995	1.7136267666461515	2.214072386810203	1.684159079769439
CFA43	2.6216829355802127	1.5011984987432427	2.2868290028594673	2.5102122381220933	2.7706289770074393	1.0395106772593483
CENPH	3.1402622218679643	2.1127752838707914	2.708037574558658	2.3709309060177173	1.1762540226770908	2.5563963048344474
CD14	0.9477360581813554	2.19185727784569	1.048692601196367	3.244212136633312	2.106114989042657	1.6074134433539529
CERKL	2.8758101229276454	1.8116820445283695	2.7191101667478588	2.4256210706651014	1.8805981561239946	2.049827255470184
CHC10	2.078275674978952	1.5079164299263148	1.640404711861165	2.073723330060565	2.064539678442369	2.5108907028415963
CD22	0.644058559246705	3.1905304795841727	2.3356010703345533	3.207247649871694	1.5728225070444748	2.0075661693914193
CCNG2	2.476652583655957	1.322162696425945	2.0331852671610484	1.8803617019193746	2.305697740011081	1.6794701906635705
CDK13	3.1750942600464835	2.171468253918984	3.088628834914872	2.716312378230705	1.5182186945721377	3.530705841212642
CCNB1	3.1946997961470065	1.864763156722728	3.0012134269681683	2.635963831219386	1.6119612133446761	1.9042822291101555
CCND3	2.645020020217188	2.14464841594206	2.9554183480779237	2.335767908240686	1.7220559070320582	1.7671801413602855
CFLAR	2.369544897275934	1.6785249267477895	1.5818016977760387	1.8464955654133188	2.3624230601628184	1.6930357436460082
CDC16	2.7343372612655505	1.6355169694101774	2.5106904072389	2.6444403525395908	2.483754165174693	1.2133846928471481
CN183	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
CMGA	1.676404961206697	1.6748750982323564	1.2519719011214112	3.334533117772732	1.6039820712462092	2.5534186669801207
CKLF6	1.1457798653639197	2.395034068454313	3.3531191374538345	1.7974295167012992	1.882684069365459	2.273895581660877
CCS	2.8653777571477392	2.466642750727911	2.2730135116164534	2.885558556648329	2.5305438139155587	2.4882126194596412
CO2	1.7031288819593424	2.176936495988237	0.6326617944438406	3.452164896967366	2.643598906064924	2.5595123374031497
CJ111	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
CNN3	2.646001820936887	1.7780122922364376	2.3037414356900117	2.390914310715646	2.0915039648520777	2.091592768880807
CI037	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
COMT	1.3974173628320758	2.6243371934674045	3.310937473462603	2.0672158240293794	2.8430886270303994	2.0600850032770768
CP096	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
CRY1	3.36269607245152	2.7542504712764466	2.6725924242527905	2.4572043172583036	1.0372930909752043	1.9506689831829331
CPNE8	2.646767591887334	2.114441540692361	1.9864300858774488	2.3046900979539133	2.715211118963455	2.1056258080887034
COR2B	2.62334690123173	1.4690640649763496	2.102509987421145	2.2630879274955493	2.6805238063619803	0.9332625211565806
CRYL1	2.75310950731691	1.421650061914593	2.755125005075021	2.424780447221702	2.0347786447003404	2.078027215898369
CSN6	2.760097432195503	1.6326577250075673	2.0654736471297626	1.8720741908665828	1.9917510659552728	1.5700631565759111
CREB3	1.7875047833001074	3.6165730122736557	2.213578573762553	1.6584960924731524	1.5957439852490416	1.034070007744721
COX7S	1.9167779159842115	1.6091357971586986	2.050216822900616	1.4709734733930997	2.2187734902973664	2.1483088289310888
COX1	1.224666532048147	2.4811969352517416	2.5840260900267435	1.2626047589557445	2.734076670692928	2.7039182140647715
CRIP2	2.885572783201663	2.4045687325375056	2.1123409161127946	2.425059207583725	2.9544976553012474	2.455265357894911
COX19	2.36225850498918	1.3518615968118715	2.088683642241664	2.3072007348475285	2.134307176606426	2.055294793648958
CX001	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
CX031	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
CXB2	0.8178901086965376	2.715617577476348	2.2851560276990277	1.8717394349153995	2.570762292192904	2.374230861655523
CXB5	0.9318877760993305	2.2728014113128707	2.4883689030537894	1.3015927287274809	2.132319070638871	1.8655685175217283
CT141	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
CTXN2	1.1677928431955076	2.119321385526728	2.3694086635460296	1.1488390880566457	2.132130851809913	2.104064881110405
CT457	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
CT47B	2.3576754725856417	1.3664303692264013	1.7897947778191614	1.6345454440774245	2.1355660851819303	2.021538937675524
CU058	2.309590612196165	1.4231416923718885	1.706012084792122	1.598772504203433	2.1003673358037216	2.1340350094640925
CTL1	1.0292283664999464	2.373421888301186	3.1734132900650764	1.6160094236087792	2.032120344561451	2.156121970112482
CTL2	0.95473274230561	2.3944725112306533	2.8536570388909874	1.8139548291408627	1.8870366159843577	2.340551616216698
CTGE4	1.2158777035849844	2.062610062381241	2.453191356573069	1.1846120279306374	2.1673296011881216	1.9915688093218362
